CustomerID,Churn,CityTier,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,CouponUsed,OrderCount,Tenure_zscore,HourSpendOnApp_zscore,WarehouseToHome_zscore,DaySinceLastOrder_zscore,OrderAmountHikeFromlastYear_zscore,CashbackAmount_zscore,Computer,Mobile Phone,CC,COD,Cash on Delivery,Credit Card,Debit Card,E wallet,Male,Fashion,Grocery,Laptop & Accessory,Mobile,Mobile Phone,Divorced,Married
51662,0,1,4,3,8,1,0.0,1.0,1.4138814930100732,-1.3072097159114928,-1.1559255064628435,0.6913428442762644,-1.033374852078973,1.26856886013427,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
51663,1,1,4,4,3,0,7.0,7.0,0.5759459752032539,-1.3072097159114928,-0.19650973443810563,0.6913428442762644,-0.19722031881180604,-0.5652748623055573,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
51664,0,1,3,4,2,1,0.0,1.0,-1.2196301343827876,-1.3072097159114928,-0.004938528802963826,-0.7158010794920522,-1.033374852078973,-1.0658574942870815,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
51665,0,3,4,4,2,1,11.0,11.0,-0.6211047645207738,0.10809041272616081,-0.19650973443810563,1.254200413783591,-1.3120930298346951,-0.5069446895980064,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
51666,0,3,3,3,2,1,0.0,1.0,-1.2196301343827876,0.10809041272616081,-0.916071563456659,-0.1529435099847256,-1.3120930298346951,-0.6593754545132088,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
51667,0,3,3,1,5,0,0.0,1.0,-0.7408098384931765,0.10809041272616081,-0.3164367059411979,0.6913428442762644,-1.033374852078973,-0.035628764480200914,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1
51668,0,1,1,1,8,0,0.0,1.0,-0.6211047645207738,0.10809041272616081,-0.916071563456659,0.6913428442762644,0.08149785894391623,-0.5421053860384463,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
51669,1,1,5,1,6,1,1.0,2.0,-1.2196301343827876,-1.3072097159114928,-0.916071563456659,-0.7158010794920522,-0.7546566743232507,-0.8654618486785626,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
51670,0,1,3,1,2,0,1.0,1.0,-0.8605149124655793,0.10809041272616081,2.202029695623739,1.254200413783591,-0.7546566743232507,-0.39577185171985224,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
51671,0,1,4,3,2,0,7.0,8.0,-0.7408098384931765,-1.3072097159114928,-0.3164367059411979,1.254200413783591,2.3112432809896943,0.2480956992819625,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
51672,0,1,4,1,2,0,6.0,13.0,0.21683075328604556,-1.3072097159114928,-0.3164367059411979,-0.4343722947383889,0.08551180209791368,2.347372193694129,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
51673,1,3,3,3,5,1,1.0,1.0,-0.980219986437982,-1.3072097159114928,-0.7961445919535668,-1.2786586489993788,0.6389342144553608,-0.5049122793991372,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
51674,0,3,4,1,4,0,1.0,1.0,-0.501399690548371,-1.3072097159114928,0.043344208568078815,-0.9972298642457156,-0.47593849656752835,-0.6179142864562739,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
51675,0,1,3,3,5,0,1.0,1.0,1.1744713450652677,-1.3072097159114928,-0.5562906489473823,-0.9972298642457156,-1.3120930298346951,2.1498219223640267,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
51676,0,1,4,3,2,0,1.0,1.0,0.6956510491756566,-1.3072097159114928,0.043344208568078815,-1.2786586489993788,-1.3120930298346951,-0.5010507000212855,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
51677,0,3,3,4,1,1,0.0,1.0,-1.2196301343827876,0.10809041272616081,-1.1559255064628435,-0.1529435099847256,-0.7546566743232507,-0.27911150630475057,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
51678,0,1,3,3,4,0,0.0,1.0,2.0124068628720866,-1.3072097159114928,1.242613923599001,-0.4343722947383889,-1.033374852078973,-0.5799082157374167,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
51679,0,1,3,5,9,0,1.0,1.0,0.6956510491756566,-1.3072097159114928,-0.3164367059411979,-1.2786586489993788,0.08149785894391623,0.45987284200415,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
51680,0,1,3,1,10,0,8.0,9.0,0.9350611971204621,0.10809041272616081,-0.19650973443810563,0.9727716290299276,-0.47593849656752835,-0.8181066910449062,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
51681,0,3,5,1,3,1,1.0,1.0,0.33653582725844833,-1.3072097159114928,-1.1559255064628435,-0.7158010794920522,1.75380692547825,-0.05392045627002531,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
51682,1,1,5,5,2,1,0.0,1.0,-0.039249544842047596,0.10809041272616081,-0.19650973443810563,0.6913428442762644,-1.3120930298346951,-1.138821020426492,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
51683,0,1,4,1,1,0,1.0,2.0,-0.980219986437982,-2.7225098445491462,-0.07658276293501341,-0.7158010794920522,0.36021603669963853,-0.759979759357242,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
51684,0,3,4,3,2,0,1.0,1.0,-0.8605149124655793,-2.7225098445491462,-0.5562906489473823,-0.7158010794920522,-0.7546566743232507,-0.3260601818986329,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
51685,0,3,3,4,2,0,0.0,1.0,-1.2196301343827876,-1.3072097159114928,-0.19650973443810563,0.6913428442762644,0.6389342144553608,-0.30654904398948746,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
51686,0,1,3,1,8,0,1.0,1.0,-0.02257939465875997,0.10809041272616081,-0.5562906489473823,-0.1529435099847256,0.08149785894391623,-0.2795179883445246,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
51687,0,1,4,1,1,1,2.0,2.0,0.0971256793136428,0.10809041272616081,0.6429790660835399,-0.012871649079934178,-0.47593849656752835,0.7698153973317281,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1
51688,0,1,3,1,2,1,4.0,4.0,-0.7408098384931765,-1.3072097159114928,-0.3164367059411979,1.5356291985372543,-0.47593849656752835,-0.11773813651452307,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
51689,0,3,4,4,2,1,1.0,1.0,-0.980219986437982,-1.3072097159114928,0.043344208568078815,0.6913428442762644,-0.47593849656752835,0.1109080108582804,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
51690,0,1,3,4,1,0,1.0,1.0,-0.2619895426035655,0.10809041272616081,-0.5562906489473823,2.3799155527982445,-0.7546566743232507,0.07574731441784004,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
51691,0,1,3,1,2,0,0.0,1.0,-1.2196301343827876,-0.32552199585740216,1.9621757526175545,-0.7158010794920522,-1.033374852078973,-0.979276819815247,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
51692,0,1,4,4,7,1,1.0,1.0,0.4562409012308511,0.10809041272616081,-0.4363636774442901,-0.7158010794920522,-0.19722031881180604,-0.3435389096089097,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
51693,0,3,3,3,4,0,0.0,1.0,1.1744713450652677,-0.020820824134998344,-0.6762176204504745,-1.2786586489993788,0.9176523922110831,-0.9646434663833875,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
51694,0,1,3,1,3,0,0.0,1.0,0.5759459752032539,-1.3072097159114928,1.6023948381082778,-1.2786586489993788,-0.47593849656752835,1.6807416484649775,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
51695,0,3,3,3,2,0,1.0,1.0,-0.980219986437982,0.10809041272616081,-0.916071563456659,-0.7158010794920522,-0.47593849656752835,-0.6246212401125425,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
51696,0,2,3,3,1,1,1.0,1.0,0.5759459752032539,-0.32552199585740216,-0.916071563456659,-1.2786586489993788,-1.3120930298346951,-1.0215509519517296,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
51697,0,1,3,4,2,0,0.0,1.0,-0.6211047645207738,0.10809041272616081,-0.004938528802963826,0.6913428442762644,-0.7546566743232507,-1.0878075244348708,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
51698,0,3,3,3,4,0,0.0,1.0,1.2941764190376703,0.10809041272616081,2.3219566671268312,-0.03806749238676617,1.4750887477225276,0.9718369710993429,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
51699,0,1,1,5,5,1,6.0,6.0,-0.02257939465875997,-1.3072097159114928,-0.4363636774442901,0.6913428442762644,-0.7546566743232507,-0.3553268887623517,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
51700,0,3,3,3,8,1,2.0,2.0,-0.8605149124655793,-1.3072097159114928,1.842248781114462,-0.7158010794920522,-1.033374852078973,-0.6069392713823789,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
51701,0,3,3,3,2,0,0.0,7.0,-1.2196301343827876,-1.3072097159114928,-1.1559255064628435,0.6913428442762644,0.36021603669963853,-0.49312430024569465,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
51702,0,1,4,1,4,0,1.0,1.0,0.5759459752032539,0.10809041272616081,-0.916071563456659,-1.2786586489993788,2.032525103233972,-0.19131138571359416,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
51703,1,3,4,4,2,1,1.0,1.0,0.05913644690360146,0.10809041272616081,-1.1559255064628435,-0.7158010794920522,-1.3120930298346951,-1.1276427643327105,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
51704,0,3,3,1,5,0,1.0,1.0,-0.14228446863116273,-1.3072097159114928,-1.1559255064628435,-1.2786586489993788,-0.19722031881180604,-0.21732623625912204,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
51705,0,3,4,1,5,0,0.0,1.0,-0.14228446863116273,-1.3072097159114928,-0.7961445919535668,2.0984867680445807,-1.3120930298346951,0.4017459103164865,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
51706,0,1,3,3,3,0,0.0,1.0,2.3715220847892953,-1.3072097159114928,-1.1559255064628435,-0.7158010794920522,-1.3120930298346951,-0.1965956522306543,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
51707,0,1,1,3,4,1,0.0,1.0,0.05913644690360146,-1.3072097159114928,0.043344208568078815,0.6913428442762644,-0.7546566743232507,-1.11971636455712,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
51708,0,3,3,1,2,0,2.0,2.0,-1.2196301343827876,-1.3072097159114928,0.02163635912686631,-0.7158010794920522,2.3112432809896943,-1.0390296796620062,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
51709,1,3,3,3,2,1,0.0,1.0,-1.2196301343827876,-0.32552199585740216,-0.5562906489473823,-1.2786586489993788,-0.7546566743232507,-0.9900485938692546,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
51710,0,1,3,5,7,0,1.0,1.0,-0.02257939465875997,0.10809041272616081,0.043344208568078815,-0.4343722947383889,1.1963705699668055,-0.8679007409172054,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
51711,0,1,3,3,3,0,1.0,1.0,1.054766271092865,-2.7225098445491462,-0.3164367059411979,-1.2786586489993788,-0.47593849656752835,-0.5008474590013982,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
51712,1,3,3,4,2,0,4.0,7.0,-0.7408098384931765,-1.3072097159114928,-0.6762176204504745,0.6913428442762644,0.6389342144553608,0.3318309994753804,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
51713,0,1,4,1,7,0,1.0,1.0,1.533586566982476,0.10809041272616081,0.043344208568078815,-0.4343722947383889,-0.19722031881180604,0.5637290031663748,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
51714,1,3,4,3,3,1,1.0,1.0,-0.8605149124655793,0.10809041272616081,1.4824678666051856,-1.2786586489993788,-1.033374852078973,-0.27281103468825546,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1
51715,0,1,4,4,1,1,2.0,2.0,-0.7408098384931765,-1.3072097159114928,-0.004938528802963826,-0.7158010794920522,0.08149785894391623,-1.0294773517273201,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
51716,1,3,1,4,2,0,0.0,1.0,-1.2196301343827876,-0.32552199585740216,0.28319815157426326,-1.2786586489993788,-0.19722031881180604,-1.017486131553991,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
51717,0,1,3,1,10,0,0.0,1.0,-0.039249544842047596,-1.3072097159114928,1.6023948381082778,-0.7158010794920522,0.08149785894391623,-1.122155256795763,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
51718,0,1,4,4,10,0,0.0,1.0,-0.2619895426035655,0.10809041272616081,-0.07658276293501341,-1.2786586489993788,0.9176523922110831,-0.24029247150634575,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
51719,0,1,3,4,2,0,0.0,1.0,-1.2196301343827876,-1.3072097159114928,-1.1559255064628435,-0.1529435099847256,-1.3120930298346951,-0.7939210096783608,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
51720,0,3,3,1,2,0,1.0,1.0,-1.0999250604103847,0.10809041272616081,-0.07658276293501341,0.6913428442762644,0.08149785894391623,-0.501863664100833,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
51721,0,1,4,3,9,0,1.0,1.0,1.4138814930100732,-1.3072097159114928,-0.3164367059411979,-0.03806749238676617,2.3112432809896943,0.659049041493348,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
51722,0,3,3,1,5,0,1.0,1.0,1.6532916409548788,-1.3072097159114928,0.5230520945804477,0.6913428442762644,-1.3120930298346951,-0.5662910674049917,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
51723,0,1,3,3,5,0,2.0,2.0,-0.14228446863116273,0.10809041272616081,-0.004938528802963826,-0.7158010794920522,-0.7546566743232507,-1.0526468279944305,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
51724,1,3,1,1,9,1,0.0,1.0,-1.2196301343827876,0.10809041272616081,1.1226869520959089,-0.1529435099847256,-0.7546566743232507,-0.49149837208659947,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
51725,0,1,3,1,3,1,1.0,1.0,2.1321119368444896,0.10809041272616081,-0.916071563456659,-0.7158010794920522,-0.7546566743232507,1.8163034087295633,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
51726,0,3,3,3,2,1,0.0,1.0,-1.2196301343827876,0.10809041272616081,0.043344208568078815,-0.4343722947383889,-1.033374852078973,-0.703681996848561,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
51727,0,3,3,4,2,0,1.0,1.0,-0.8605149124655793,0.10809041272616081,0.02163635912686631,-1.2786586489993788,0.6389342144553608,-1.0662639763268553,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
51728,1,1,3,5,1,0,0.0,1.0,-1.2196301343827876,-0.020820824134998344,-0.7961445919535668,-0.1529435099847256,1.75380692547825,-0.9390350978776332,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
51729,0,1,3,4,2,0,1.0,1.0,0.05913644690360146,-1.3072097159114928,0.16327118007117103,-0.7158010794920522,-0.7546566743232507,-1.1134158929406248,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
51730,0,3,4,3,2,0,8.0,9.0,-0.14228446863116273,0.10809041272616081,-0.916071563456659,-1.2786586489993788,-0.7546566743232507,-0.025669954505740847,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
51731,1,1,3,1,10,1,1.0,1.0,-0.039249544842047596,-1.3072097159114928,-0.6762176204504745,-1.2786586489993788,2.032525103233972,-1.1050830111252605,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
51732,0,1,3,5,2,0,10.0,12.0,-0.02257939465875997,-0.32552199585740216,0.5230520945804477,3.5056306918128977,-1.033374852078973,-0.952855487229945,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
51733,0,3,3,4,8,0,0.0,1.0,0.33653582725844833,-1.3072097159114928,-0.916071563456659,-0.4343722947383889,-1.033374852078973,-0.40796631291306834,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
51734,0,1,3,5,4,0,0.0,1.0,0.5759459752032539,0.10809041272616081,-0.004938528802963826,-0.7158010794920522,0.08149785894391623,-1.0459398743381618,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
51735,0,1,3,4,3,1,0.0,1.0,-0.02257939465875997,-1.3072097159114928,0.043344208568078815,-0.9972298642457156,-1.033374852078973,-0.7164861811014379,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
51736,0,1,4,4,2,0,3.0,4.0,0.6956510491756566,-1.3072097159114928,0.28319815157426326,1.254200413783591,-1.3120930298346951,1.3441745195322108,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
51737,0,1,4,3,7,0,1.0,1.0,0.33653582725844833,0.10809041272616081,-0.916071563456659,-1.2786586489993788,1.75380692547825,-0.8687137049967535,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
51738,0,1,3,5,5,0,1.0,1.0,2.0124068628720866,-1.3072097159114928,-0.5562906489473823,-0.7158010794920522,0.014193753519949021,2.3746064903589783,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
51739,0,3,3,3,10,0,0.0,1.0,-0.38169461657596826,0.10809041272616081,-0.6762176204504745,-0.7158010794920522,-0.19722031881180604,-0.24069895354611984,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
51740,0,1,3,5,2,0,3.0,3.0,-0.7408098384931765,-1.3072097159114928,-0.3164367059411979,2.0984867680445807,-1.033374852078973,-0.6943329099337618,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
51741,0,1,3,1,8,0,1.0,1.0,-0.039249544842047596,0.10809041272616081,1.3625408951020932,-0.7158010794920522,1.1963705699668055,-1.1105705186622077,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
51742,0,1,3,3,5,1,1.0,1.0,0.6956510491756566,0.10809041272616081,-0.19650973443810563,-0.7158010794920522,-0.47593849656752835,-0.6504328496381836,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
51743,0,3,4,1,2,1,0.0,1.0,-1.2196301343827876,0.10809041272616081,-0.6762176204504745,-0.4343722947383889,-1.3120930298346951,-0.6575462853342263,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
51744,0,1,3,3,4,1,4.0,10.0,-0.02257939465875997,0.10809041272616081,1.842248781114462,0.6913428442762644,-0.19722031881180604,-0.6652694440899297,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
51745,0,1,4,5,2,0,3.0,3.0,-0.039249544842047596,0.10809041272616081,-1.1559255064628435,-0.7158010794920522,-1.033374852078973,-1.118700159457685,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
51746,0,1,3,3,2,1,0.0,1.0,0.21683075328604556,-1.3072097159114928,-1.1559255064628435,0.409914059522601,-0.47593849656752835,2.332129117202609,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
51747,0,3,1,5,10,0,6.0,8.0,2.2518170108168922,-1.3072097159114928,-0.4363636774442901,0.6913428442762644,-1.3120930298346951,1.115731613179294,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
51748,0,3,3,3,1,0,3.0,4.0,-0.8605149124655793,-1.3072097159114928,0.28319815157426326,-0.1529435099847256,-1.3120930298346951,-0.23277255377052902,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
51749,0,3,1,5,2,0,1.0,1.0,0.4562409012308511,-1.3072097159114928,-1.1559255064628435,0.6913428442762644,0.08149785894391623,0.13610989732426013,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1
51750,0,1,3,5,2,0,0.0,1.0,-1.0999250604103847,0.10809041272616081,0.8828330090897244,0.9727716290299276,-1.033374852078973,-0.6431161729222536,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
51751,1,1,3,5,6,0,1.0,1.0,-1.2196301343827876,0.10809041272616081,-0.7961445919535668,-0.7158010794920522,-0.7546566743232507,-0.7502241904026693,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
51752,0,1,4,3,3,1,1.0,1.0,1.7729967149272814,-1.3072097159114928,-0.7961445919535668,-0.1529435099847256,-0.47593849656752835,0.05013894591208624,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
51753,0,1,3,1,4,0,0.0,1.0,0.9350611971204621,0.10809041272616081,-0.004938528802963826,-0.7158010794920522,1.4750887477225276,-1.0300870747869808,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
51754,0,1,3,1,3,0,1.0,1.0,1.7729967149272814,-2.7225098445491462,-0.6762176204504745,-0.1529435099847256,-0.7546566743232507,1.7951663426613227,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
51755,0,1,3,3,3,0,1.0,1.0,0.5759459752032539,0.10809041272616081,2.3219566671268312,-0.7158010794920522,-1.3120930298346951,-0.6435226549620278,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
51756,0,1,5,1,3,0,1.0,1.0,-0.8605149124655793,-1.3072097159114928,-0.916071563456659,-0.7158010794920522,1.1963705699668055,-0.3315476894355804,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
51757,0,1,3,5,6,0,1.0,11.0,2.3715220847892953,-1.3072097159114928,-0.3164367059411979,1.5356291985372543,0.014193753519949021,2.407125053540889,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
51758,0,1,3,3,3,0,1.0,1.0,1.054766271092865,-1.3072097159114928,1.0027599805928167,0.9727716290299276,-0.47593849656752835,-0.591899435910746,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
51759,0,1,4,1,1,0,0.0,1.0,0.5759459752032539,-1.3072097159114928,2.202029695623739,-0.1529435099847256,-1.3120930298346951,-0.6502296086182968,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
51760,1,3,3,4,2,1,0.0,1.0,-1.2196301343827876,0.10809041272616081,-1.1559255064628435,-0.1529435099847256,0.08149785894391623,-0.9187109958889395,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
51761,1,3,5,3,1,0,0.0,1.0,-1.2196301343827876,-1.3072097159114928,0.02163635912686631,-1.2786586489993788,0.08149785894391623,-1.0916691038127224,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
51762,0,1,3,1,2,1,1.0,1.0,-0.039249544842047596,-1.3072097159114928,-0.916071563456659,-1.2786586489993788,2.032525103233972,-1.2235725257193444,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
51763,0,3,3,3,1,0,1.0,1.0,0.33653582725844833,0.10809041272616081,-0.916071563456659,2.0984867680445807,-0.47593849656752835,2.0971824982133107,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
51764,0,1,3,1,2,0,0.0,1.0,-1.2196301343827876,-0.32552199585740216,1.6023948381082778,-0.7158010794920522,1.75380692547825,-0.9829351581732113,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
51765,0,1,3,1,5,0,1.0,1.0,-0.039249544842047596,-1.3072097159114928,-0.7961445919535668,-0.1529435099847256,-0.19722031881180604,-1.1432923228640044,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
51766,0,1,4,3,2,0,0.0,1.0,-0.980219986437982,0.10809041272616081,-0.7961445919535668,-0.03806749238676617,0.6389342144553608,0.856192830783676,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
51767,1,1,4,4,6,0,1.0,1.0,-1.2196301343827876,0.10809041272616081,-0.004938528802963826,-0.9972298642457156,0.08149785894391623,-1.05203710493477,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
51768,1,2,4,1,2,0,0.0,1.0,-1.2196301343827876,-1.3072097159114928,-0.07914530506114785,-1.2786586489993788,-1.033374852078973,-1.0483787665768052,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
51769,0,3,3,5,1,0,3.0,7.0,-0.8605149124655793,0.10809041272616081,1.4824678666051856,0.9727716290299276,-1.3120930298346951,0.14017471772199921,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
51770,0,3,4,1,4,0,1.0,2.0,2.3715220847892953,-1.3072097159114928,2.3219566671268312,-1.2786586489993788,-1.033374852078973,1.2998679771968584,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1
51771,0,1,4,3,1,0,8.0,15.0,1.533586566982476,-1.3072097159114928,2.3219566671268312,0.6913428442762644,-0.19722031881180604,1.894957683425808,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
51772,0,1,3,1,1,0,1.0,6.0,-0.8605149124655793,-1.3072097159114928,-0.004938528802963826,0.6913428442762644,-0.47593849656752835,-1.0483787665768052,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
51773,0,3,4,5,5,0,3.0,13.0,2.3715220847892953,0.10809041272616081,2.202029695623739,1.8170579832909175,0.9176523922110831,0.5169835685923792,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
51774,0,1,3,1,6,0,0.0,1.0,1.1744713450652677,0.10809041272616081,-0.916071563456659,-0.1529435099847256,-0.7546566743232507,-0.5390567707401427,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
51775,0,1,3,3,7,0,1.0,1.0,1.054766271092865,-1.3072097159114928,-0.916071563456659,-0.9972298642457156,-0.7546566743232507,2.0605991146336615,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
51776,0,1,5,3,1,0,1.0,4.0,-0.2619895426035655,-1.3072097159114928,1.4824678666051856,-0.4343722947383889,-0.19722031881180604,-0.7097792274451687,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
51777,0,1,3,3,8,0,0.0,1.0,2.0124068628720866,-1.3072097159114928,-1.2758524779659357,-1.2786586489993788,-1.3120930298346951,-0.8012376863942902,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
51778,0,1,4,3,4,0,3.0,5.0,-0.38169461657596826,-0.32552199585740216,-0.916071563456659,0.6913428442762644,-1.033374852078973,-1.00691759851987,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
51779,0,3,4,1,3,1,0.0,1.0,-0.6211047645207738,0.10809041272616081,0.043344208568078815,-0.7158010794920522,0.9176523922110831,0.2741105498274904,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
51780,0,1,3,4,2,0,0.0,1.0,-0.7408098384931765,-1.3072097159114928,-0.07658276293501341,0.9727716290299276,2.589961458745417,0.5946216381891888,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1
51781,1,1,3,3,8,1,3.0,4.0,-1.2196301343827876,-1.3072097159114928,0.6429790660835399,0.6913428442762644,-1.033374852078973,1.1966215390942945,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
51782,1,1,5,1,8,0,0.0,1.0,-1.2196301343827876,-1.3072097159114928,0.043344208568078815,-0.4343722947383889,-0.7546566743232507,-0.8768433457922306,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
51783,0,3,3,4,1,0,0.0,1.0,-0.8605149124655793,-0.32552199585740216,-0.3164367059411979,-0.7158010794920522,-0.47593849656752835,-0.9632207792441785,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
